"hgnc_symbol","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","Regulation"
"CLUAP1","ENSG00000103351",1381.53212704913,0.102644797373455,0.0580554749457137,0.0768700916078161,0.0939671160521383,"Not significant"
"UBFD1","ENSG00000103353",5764.87783815981,0.641631669788042,0.0502232377178665,2.077259334986e-36,1.60091699972056e-35,"Not significant"
"PRSS33","ENSG00000103355",39.5177623845421,3.82042196822954,0.423071604563887,2.4774087363314e-15,7.6747984726511e-15,"Up regulated"
"EARS2","ENSG00000103356",2840.91659695845,0.71838931520484,0.0553965328547503,2.89077307935597e-38,2.37944767420123e-37,"Not significant"
"ELOB","ENSG00000103363",8374.62992636689,1.13783951234039,0.083314436724934,1.55275025756609e-42,1.48100639530045e-41,"Up regulated"
"GGA2","ENSG00000103365",7349.34149716901,0.112125135950066,0.0533416205550782,0.0361712722875603,0.0461076982715394,"Not significant"
"AQP8","ENSG00000103375",5.18404193966746,0.47779562010047,0.160648791150724,0.00232623984115688,0.00335525978303404,"Not significant"
"CPPED1","ENSG00000103381",2000.64146622546,0.21976684459782,0.0795214418198494,0.00640098556725942,0.00885190796987817,"Not significant"
"USP31","ENSG00000103404",1476.21656607605,-0.469743640510995,0.0657389660965665,7.47324750160385e-13,2.03380037703754e-12,"Not significant"
"HMOX2","ENSG00000103415",3167.57672507614,0.774136448466973,0.0567498006025777,9.06896086455761e-42,8.39859047605771e-41,"Not significant"
"DNAJA3","ENSG00000103423",4443.95014780537,0.778241108908348,0.0490461740158769,6.43930494806783e-57,9.79538972717141e-56,"Not significant"
"BFAR","ENSG00000103429",4296.53005075548,0.261548134036445,0.0349680701683467,7.61622011412552e-14,2.17722923279979e-13,"Not significant"
"SALL1","ENSG00000103449",112.657803901925,0.0152222205418165,0.136246275054814,0.913105219505323,0.923994881381248,"Not significant"
"TOX3","ENSG00000103460",1597.65463771923,1.49521471130271,0.172188948318128,5.68863807941012e-19,2.07664293291387e-18,"Up regulated"
"RRN3P2","ENSG00000103472",5.66566332971247,0.539812574421194,0.149400659186347,0.000207066337534504,0.000327372756510994,"Not significant"
"RBL2","ENSG00000103479",4107.32754565881,-0.654328289303527,0.067365744604284,1.34101009470719e-22,5.80711811351741e-22,"Not significant"
"QPRT","ENSG00000103485",1756.74327428678,1.48915877875418,0.140076179896426,6.96892030005508e-27,3.63814948305312e-26,"Up regulated"
"XYLT1","ENSG00000103489",1721.14431837942,-0.467044459227843,0.103580337389492,5.26159075584663e-06,9.40279081053719e-06,"Not significant"
"PYCARD","ENSG00000103490",1792.68139206837,1.82526998105942,0.121987618057485,2.75332132465344e-51,3.54984210648708e-50,"Up regulated"
"RPGRIP1L","ENSG00000103494",861.672968693858,0.510718566976304,0.0602033867102974,2.55012503778801e-17,8.63500488955063e-17,"Not significant"
"MAZ","ENSG00000103495",1037.02143634872,1.20022668707467,0.0615241230545218,2.37456350699582e-85,8.31861162088858e-84,"Up regulated"
"STX4","ENSG00000103496",2592.03554921766,0.491245196535891,0.0628867253349577,4.63572763395516e-15,1.41530497646944e-14,"Not significant"
"CDIPT","ENSG00000103502",5570.50937852023,0.212439518359615,0.0558275473623479,0.000145410523458638,0.000232639033980291,"Not significant"
"BCKDK","ENSG00000103507",3811.82220498098,0.604667722947762,0.0572930810307612,3.47712470906715e-26,1.76311946346063e-25,"Not significant"
"KAT8","ENSG00000103510",2574.74224585154,0.251866823377067,0.0546954633155294,4.10515463196874e-06,7.39737372625464e-06,"Not significant"
"NOMO1","ENSG00000103512",3462.14845257803,0.721041542345767,0.0573172242200429,1.81907923746741e-36,1.40650345538383e-35,"Not significant"
"IL21R","ENSG00000103522",244.307698955934,2.61768901515231,0.13586755554844,4.55757945813952e-84,1.54284691138625e-82,"Up regulated"
"SYT17","ENSG00000103528",853.257977858672,1.45299009626585,0.145184226853436,2.29006116368977e-24,1.07757397284603e-23,"Up regulated"
"TMC5","ENSG00000103534",2756.45651502374,1.15060669378881,0.187514483684582,2.19362955584933e-10,5.19325254212939e-10,"Up regulated"
"CCP110","ENSG00000103540",2416.56489273418,0.352910201843551,0.0682482617823439,2.30274580767552e-07,4.51801493526968e-07,"Not significant"
"VPS35L","ENSG00000103544",3887.89370896389,0.101807571837748,0.0539024659730285,0.0652733715938911,0.0805902722745193,"Not significant"
"SLC6A2","ENSG00000103546",49.266451846994,-1.05340233711398,0.281389278436106,9.25925389589466e-05,0.000150326980999758,"Down regulated"
"RNF40","ENSG00000103549",4695.22493138981,0.662548016096501,0.0626598966363084,2.85263941953274e-26,1.45097077831975e-25,"Not significant"
"KNOP1","ENSG00000103550",1426.75404800655,1.0380506905549,0.0532431823646251,1.16718437116942e-84,4.01886645008455e-83,"Up regulated"
"AQP9","ENSG00000103569",220.075848406029,0.811469535098324,0.193198068974517,1.26625788637742e-05,2.19839125772852e-05,"Not significant"
"AAGAB","ENSG00000103591",4673.86062964335,0.821804848560345,0.0519794771243983,5.19147471234826e-55,7.47103524958753e-54,"Not significant"
"IQCH","ENSG00000103599",211.927245997241,0.367294019781598,0.0881426293940537,2.80156777386068e-05,4.73523297128928e-05,"Not significant"
"LACTB","ENSG00000103642",1289.93893711933,0.431256891392561,0.0670164506185904,1.37142093075428e-10,3.28723421116504e-10,"Not significant"
"CORO2B","ENSG00000103647",286.298054153281,-2.3526014536084,0.10311395075178,1.09130671777224e-115,7.77117432214163e-114,"Down regulated"
"CSK","ENSG00000103653",3937.71266561801,0.816251837422814,0.0594534112307834,5.79170842214116e-43,5.61634537678059e-42,"Not significant"
"HERC1","ENSG00000103657",5191.84088572551,-0.654556493531311,0.0703312268529034,8.64977798489625e-21,3.4559440124947e-20,"Not significant"
"TRIP4","ENSG00000103671",1722.97701963619,0.110888758064602,0.0389782606674634,0.00460403542761459,0.00645538182656149,"Not significant"
"MTFMT","ENSG00000103707",563.586711519366,-0.0983332165787024,0.0404653358386447,0.0146159124763534,0.0194993239398141,"Not significant"
"RASL12","ENSG00000103710",591.436423197655,-1.07876428031302,0.102765475084389,4.61201355738491e-26,2.32684097121037e-25,"Down regulated"
"AP3B2","ENSG00000103723",346.060590687611,0.224489250728265,0.168773466633329,0.174880500649185,0.203578040265738,"Not significant"
"ACSBG1","ENSG00000103740",17.3015740650026,0.424900841876811,0.138860052053203,0.457536873503381,0.496069890978151,"Not significant"
"IGDCC4","ENSG00000103742",281.216597422538,-0.479534563382069,0.10935854330108,9.7423917630082e-06,1.70843230446525e-05,"Not significant"
"RAB11A","ENSG00000103769",12516.7978484714,0.29437571910413,0.0517955633350695,7.47673106443967e-08,1.51458716098028e-07,"Not significant"
"CTSH","ENSG00000103811",7393.34085905033,0.475136790674935,0.0744936271185847,4.40373783566862e-10,1.0237260682918e-09,"Not significant"
"TTC23","ENSG00000103852",864.004844768933,-0.910309901131879,0.0745258488209393,1.45394697863614e-34,1.04503438777989e-33,"Not significant"
"CD276","ENSG00000103855",7400.1278399615,0.933606646096669,0.0598934181225256,9.61855758116997e-54,1.33282812209065e-52,"Not significant"
"FAH","ENSG00000103876",3912.8989352044,-0.702222706978622,0.0933125067664402,3.20752419615819e-14,9.34508777507226e-14,"Not significant"
"CEMIP","ENSG00000103888",1193.51426671705,3.16221613069433,0.148659451487983,5.02842317371767e-102,2.64945183915196e-100,"Up regulated"
"RPAP1","ENSG00000103932",1798.52619127114,-0.0205258978337637,0.0441576664522254,0.628492731416948,0.662593450435698,"Not significant"
"HOMER2","ENSG00000103942",2317.76876042162,-0.351233509030758,0.101968520726702,0.000439177743466893,0.000676219357082648,"Not significant"
"EHD4","ENSG00000103966",3682.19797083312,-0.139097267188214,0.046103170663565,0.00210272671880037,0.0030476767827147,"Not significant"
"TMEM87A","ENSG00000103978",6144.29739664088,0.000115395384235497,0.0543755679660124,0.98384099092043,0.986029316486981,"Not significant"
"ZNF106","ENSG00000103994",5754.54904137235,-1.65375612095059,0.0741869941402298,1.11466009081405e-110,7.24639970480956e-109,"Down regulated"
"CEP152","ENSG00000103995",339.464158827994,-0.0771609573030207,0.0725158739102681,0.284110406812749,0.320095765289031,"Not significant"
"ATP8B4","ENSG00000104043",306.299395775707,-1.32849045289212,0.102934129568293,1.80267868389136e-38,1.49654398744653e-37,"Down regulated"
"OCA2","ENSG00000104044",58.2188651440667,-0.111149236524031,0.275240291694825,0.666334909972708,0.698123658484075,"Not significant"
"DTWD1","ENSG00000104047",1381.65111776236,-0.513202130387104,0.0528683264376085,2.09942305148759e-22,8.98269843280562e-22,"Not significant"
"TGM5","ENSG00000104055",121.074312688192,-0.283600995810833,0.216032109790542,0.174047269567506,0.202698366438378,"Not significant"
"ENTREP2","ENSG00000104059",96.4473954378155,1.63165576426704,0.199310986138184,2.86546849771477e-17,9.68271964304085e-17,"Up regulated"
"GABPB1","ENSG00000104064",1466.9380760784,0.487723379837183,0.0477858358663845,1.40679156175352e-24,6.68699357491204e-24,"Not significant"
"TJP1","ENSG00000104067",5794.42801441583,-0.600058541208683,0.0561837589335412,6.94516499693793e-27,3.62647236823129e-26,"Not significant"
"BMF","ENSG00000104081",1497.11553925992,0.899816901030669,0.073011042948943,3.21190969658516e-35,2.36717563481547e-34,"Not significant"
"DMXL2","ENSG00000104093",1455.21953800296,0.33721169724572,0.0847422241454201,6.88974454699382e-05,0.000113044063279217,"Not significant"
"SCG3","ENSG00000104112",32.1615863118231,1.85677724954582,0.248602968773897,0.137442929438811,0.162567708438737,"Not significant"
"DNAJC17","ENSG00000104129",805.725850773675,0.250288395634135,0.0714565442163154,0.000438100158539327,0.000674639652540615,"Not significant"
"EIF3J","ENSG00000104131",4477.41352924668,0.172481941534091,0.0428536596470351,6.99563361439436e-05,0.000114723825852524,"Not significant"
"SPG11","ENSG00000104133",5131.63147569834,-0.113181091795418,0.0649569845106163,0.0695582371403927,0.0855773924031176,"Not significant"
"RHOV","ENSG00000104140",1837.08705936422,0.358050878156483,0.134618155696711,0.00759745323735901,0.0104352679300541,"Not significant"
"VPS18","ENSG00000104142",2283.06563257066,0.246356392232302,0.0489416827437105,4.99476001670758e-07,9.57408378147542e-07,"Not significant"
"OIP5","ENSG00000104147",58.3659661443832,2.16636108296291,0.0999542730907012,1.36975929920613e-105,7.91975431979051e-104,"Up regulated"
"SLC30A4","ENSG00000104154",690.107874907992,-0.334018550075168,0.0737591563692021,5.34572631662659e-06,9.54988116472208e-06,"Not significant"
"BLOC1S6","ENSG00000104164",3338.66524528322,-0.221949398817663,0.0425774636465285,1.65182423692392e-07,3.26937099422674e-07,"Not significant"
"MYEF2","ENSG00000104177",1368.65339817708,0.702126379878552,0.0874117659309525,7.80469278931341e-16,2.4780444825163e-15,"Not significant"
"SGK3","ENSG00000104205",1602.03416736519,0.493006247216754,0.126786507042676,8.46600667526796e-05,0.000137997017683187,"Not significant"
"PDGFRL","ENSG00000104213",1639.66292556075,-1.17426590792714,0.108112473163928,6.65207852201523e-28,3.63693347477711e-27,"Down regulated"
"CSPP1","ENSG00000104218",1537.82903182853,0.441588305212211,0.0784392395765011,1.58930066108374e-08,3.36804926019806e-08,"Not significant"
"ZDHHC2","ENSG00000104219",1119.99707395593,-1.05482281598443,0.107916096921612,7.50163997141552e-23,3.28829015452823e-22,"Down regulated"
"BRF2","ENSG00000104221",585.15840728199,0.634988722506273,0.106246523561824,1.54032245274367e-09,3.46994112404129e-09,"Not significant"
"TRIM35","ENSG00000104228",1071.40860994481,-0.442643569657764,0.0499529190647096,5.83125098646022e-19,2.12721821999095e-18,"Not significant"
"ZFAND1","ENSG00000104231",2158.43371423493,-0.098629326392927,0.0631528912745457,0.0939205817625915,0.113587879299531,"Not significant"
"RP1","ENSG00000104237",170.133256382703,1.29276886472868,0.203506090255989,4.28857458253088e-11,1.05753546084037e-10,"Up regulated"
"CA2","ENSG00000104267",3383.4265624693,1.14488067040886,0.188876157736297,0.000151095679714426,0.000241394699453283,"Up regulated"
"FZD3","ENSG00000104290",1159.25001227888,0.0285562512289458,0.0989412411123051,0.786138664154713,0.808308947595381,"Not significant"
"INTS9","ENSG00000104299",1213.29725875961,0.159089529716606,0.0522794682420407,0.00240170504654721,0.00345864231875398,"Not significant"
"RIPK2","ENSG00000104312",1884.11607925584,0.963850288139085,0.0780948243120834,5.93197361340652e-35,4.32430121095582e-34,"Not significant"
"EYA1","ENSG00000104313",116.133611756058,0.226316591417488,0.216564131158541,0.558752107020767,0.595191471626344,"Not significant"
"NBN","ENSG00000104320",6346.59967454865,0.440804245927511,0.0635008068465536,8.48894964749596e-12,2.18077469859097e-11,"Not significant"
"TRPA1","ENSG00000104321",274.868121046061,6.21836423804491,0.250359767411971,1.64857117755686e-78,4.73447902794187e-77,"Up regulated"
"CPQ","ENSG00000104324",2829.99975014557,-0.58850784234542,0.0777761268355389,2.03016061977357e-14,5.99234443609243e-14,"Not significant"
"DECR1","ENSG00000104325",4137.91679338239,-0.163182861417124,0.0701643867464366,0.0186377806906337,0.0245578179171635,"Not significant"
"CALB1","ENSG00000104327",18.1822489892985,0.0796791544003341,0.162314532131648,0.607568454012322,0.642139927090146,"Not significant"
"BPNT2","ENSG00000104331",9851.42428532721,0.00738604067824985,0.0646881760870663,0.986919158303077,0.988469906990098,"Not significant"
"SFRP1","ENSG00000104332",14913.4022616761,-2.48512843685398,0.216767009067074,5.87224606366207e-31,3.63403454008393e-30,"Down regulated"
"LAPTM4B","ENSG00000104341",13082.4455833815,1.29761338200481,0.120653472620815,1.15986839689544e-27,6.26928659451198e-27,"Up regulated"
"UBE2W","ENSG00000104343",2625.07861385268,0.376033261599372,0.063254926372775,2.49245862274924e-09,5.55073827413113e-09,"Not significant"
"POP1","ENSG00000104356",792.068971990684,1.08476165727308,0.0835911918280898,5.83247229519791e-39,4.92649744546549e-38,"Up regulated"
"NIPAL2","ENSG00000104361",2263.5388299934,-0.134026438405269,0.0908171731685172,0.136499559453008,0.16154216884655,"Not significant"
"IKBKB","ENSG00000104365",5302.67790150008,0.484236185140423,0.0776941929119989,1.58318014673767e-09,3.56403048969267e-09,"Not significant"
"PLAT","ENSG00000104368",10143.7203307768,-0.116465024215783,0.149560335106746,0.426431910888863,0.465046384542211,"Not significant"
"JPH1","ENSG00000104369",567.196757850152,0.0376490657513271,0.136532448513869,5.06408320678022e-31,3.14582245129532e-30,"Not significant"
"DKK4","ENSG00000104371",9.48506730379679,-1.17781125616336,0.238996232470282,4.06731290580933e-09,8.93311668883276e-09,"Down regulated"
"STK3","ENSG00000104375",2360.57729187527,0.319592262680808,0.0642854687781931,6.15010918714725e-07,1.17224822038441e-06,"Not significant"
"GDAP1","ENSG00000104381",1818.88529124825,1.14609286938031,0.14894867991979,2.82085234701078e-13,7.84590839046187e-13,"Up regulated"
"RAB2A","ENSG00000104388",11987.2625590197,0.401784146502857,0.055765651339792,5.00281608554636e-13,1.37364567744977e-12,"Not significant"
"EIF3E","ENSG00000104408",20586.2439645874,-0.226598766940669,0.0676120933785951,0.000407465199725323,0.000629355527755413,"Not significant"
"EMC2","ENSG00000104412",2882.7725532997,0.250382251798774,0.059925274731094,3.02792906985684e-05,5.10297919079375e-05,"Not significant"
"ESRP1","ENSG00000104413",9330.03634158775,1.63457226473763,0.0835749388713304,1.52730257589496e-85,5.40115365608105e-84,"Up regulated"
"CCN4","ENSG00000104415",1855.14067204782,3.55324543782643,0.121778524145209,2.70893273682021e-187,1.02601808904434e-184,"Up regulated"
"NDRG1","ENSG00000104419",18034.8973492491,0.0538452589152242,0.131005265366614,0.679636316883862,0.710493039939311,"Not significant"
"ZC2HC1A","ENSG00000104427",661.451814120845,-0.49761540162013,0.0997622793911104,4.19195059949461e-07,8.07077176572906e-07,"Not significant"
"IL7","ENSG00000104432",74.4942567734946,-0.6074007717718,0.113403076723428,6.51848821109628e-08,1.32591976112072e-07,"Not significant"
"STMN2","ENSG00000104435",140.216530560593,0.267566454620274,0.15544386013593,0.0788783336090647,0.0963093987357175,"Not significant"
"ARMC1","ENSG00000104442",3242.14235068578,0.486119891915685,0.0622822389502014,6.20129459523069e-15,1.88162815455427e-14,"Not significant"
"TRPS1","ENSG00000104447",29924.6847976662,1.26485496585884,0.104147479513282,7.43667236694363e-34,5.19652394753221e-33,"Up regulated"
"SPAG1","ENSG00000104450",1091.22987069762,1.35174624970651,0.0851727234425013,2.56661518261972e-57,3.94796475471358e-56,"Up regulated"
"CHRAC1","ENSG00000104472",2241.19040221549,0.477588444510262,0.0627399008254858,2.36557482054761e-14,6.95331597797674e-14,"Not significant"
"NCALD","ENSG00000104490",2139.21451834834,-1.42269102628467,0.141080897816312,2.26906315037531e-24,1.06807810468135e-23,"Down regulated"
"SNX16","ENSG00000104497",864.85107757734,-0.012733505982251,0.0682430682548447,0.848258299779005,0.864601497910472,"Not significant"
"UBR5","ENSG00000104517",10661.7680279509,0.178147625439273,0.0761371389883611,0.0199171284659033,0.0261538657083669,"Not significant"
"GSDMD","ENSG00000104518",4563.1209165581,1.05421333336266,0.0897986839456107,4.24526122525508e-32,2.7605289092017e-31,"Up regulated"
"GFUS","ENSG00000104522",6722.60530241386,1.80418873657478,0.0835560950463088,8.42003635707213e-104,4.67195817740389e-102,"Up regulated"
"PYCR3","ENSG00000104524",1936.08590772618,1.81756485191031,0.0905330734179003,1.42827999026224e-90,5.75141282981716e-89,"Up regulated"
"EEF1D","ENSG00000104529",4476.69230800099,0.386427649551062,0.0661861834818971,5.11023402664054e-09,1.11589953252192e-08,"Not significant"
"ANXA13","ENSG00000104537",21.5952329192725,-0.110944750749013,0.132514612037453,0.0511552444952193,0.0640089610091957,"Not significant"
"SQLE","ENSG00000104549",5986.79360849255,2.3153474550634,0.108506914608181,3.52963075124189e-102,1.87106227287942e-100,"Up regulated"
"SH2D4A","ENSG00000104611",1342.9025758666,0.708419228315706,0.113714336924207,2.81262903820926e-10,6.61911276763266e-10,"Not significant"
"INTS10","ENSG00000104613",2782.95475724941,-0.283557569883952,0.0561155394388863,3.7557363989973e-07,7.26033101940938e-07,"Not significant"
"ERI1","ENSG00000104626",1129.90338304189,0.14657362869264,0.0669550116570624,0.029992661791576,0.0385742235856815,"Not significant"
"SLC39A14","ENSG00000104635",4045.26895212213,-0.176948004405044,0.0755873858432056,0.0183349705048063,0.0241844303827088,"Not significant"
"MTMR9","ENSG00000104643",966.095675559678,-0.462863926273689,0.0588708304982424,3.07798478208641e-15,9.49257190170478e-15,"Not significant"
"LEPROTL1","ENSG00000104660",2910.62994140145,0.13373332059939,0.0532761696423033,0.0124547814382116,0.0167400359034263,"Not significant"
"DCTN6","ENSG00000104671",930.669133570293,-0.274011905653642,0.0597288763609836,4.18793032448543e-06,7.54237275860397e-06,"Not significant"
"R3HCC1","ENSG00000104679",1623.91010731249,-0.117803780939673,0.0660879576796868,0.0634431540664696,0.0784491785366982,"Not significant"
"GSR","ENSG00000104687",4649.16908356106,0.974018098516911,0.0865927610359857,2.14419931377309e-29,1.24802906160681e-28,"Not significant"
"TNFRSF10A","ENSG00000104689",596.012290352871,0.00555155499135438,0.0756180020818148,0.945868854716604,0.953457403732304,"Not significant"
"UBXN8","ENSG00000104691",594.965595301086,0.1133266421947,0.0755357079691066,0.132792646779299,0.157395030655821,"Not significant"
"PPP2CB","ENSG00000104695",4599.96067820578,-0.439172436587668,0.0548297724008742,3.02926409903899e-16,9.80029561330588e-16,"Not significant"
"ERICH1","ENSG00000104714",733.02376684748,-0.425871510762923,0.0614591890090434,3.55407550901782e-12,9.33114419858064e-12,"Not significant"
"NEFM","ENSG00000104722",22.0288316323678,0.382292879631378,0.190928216024492,0.391713604188254,0.43014594444539,"Not significant"
"TUSC3","ENSG00000104723",3020.82680573374,-0.0858722622816371,0.10657981325516,0.369927595727649,0.408229363514331,"Not significant"
"ARHGEF10","ENSG00000104728",56.3220960020326,-0.443795145163877,0.119276601759432,0.000171031549162687,0.000272229642841688,"Not significant"
"KLHDC4","ENSG00000104731",1430.05281354136,0.117230387307954,0.0688442792317001,0.0962711278822944,0.116258474935349,"Not significant"
"MCM4","ENSG00000104738",8322.9767240071,1.82451341553013,0.0913227591673454,6.2369664763201e-87,2.26699418486995e-85,"Up regulated"
"KCTD9","ENSG00000104756",1869.66094785307,-0.739843150470702,0.0695507418861618,1.46147211281585e-26,7.52000633910795e-26,"Not significant"
"FGL1","ENSG00000104760",19.8267496895533,1.32734984185342,0.268718160521044,0.49549782462713,0.533883329161221,"Not significant"
"ASAH1","ENSG00000104763",20145.9015270139,0.0643917155008521,0.100262937481754,0.609748351064632,0.64426147839909,"Not significant"
"BNIP3L","ENSG00000104765",8098.53125171982,-0.784130045842957,0.0674194958080543,9.79529864571927e-32,6.27119879488553e-31,"Not significant"
"MAN2B1","ENSG00000104774",4048.32028894986,0.505235574498126,0.0612439189443394,1.88717956051732e-16,6.15955421937801e-16,"Not significant"
"KCNN4","ENSG00000104783",1876.86613615874,-0.211284456138991,0.160839471364433,0.167294892744325,0.195225931099807,"Not significant"
"TULP2","ENSG00000104804",8.3743750918374,-1.17204227176982,0.129045023075179,4.69362910438557e-20,1.80892645648153e-19,"Down regulated"
"NUCB1","ENSG00000104805",13876.2731802872,-0.0264422478195378,0.0588710847178359,0.541473327153609,0.578767440974741,"Not significant"
"DHDH","ENSG00000104808",56.7842000105082,1.46545404746475,0.144038243038577,4.15586773553045e-25,2.01651406239051e-24,"Up regulated"
"GYS1","ENSG00000104812",3633.56579973886,-0.317942133993007,0.0495299416630043,0.166672057644406,0.194542543746267,"Not significant"
"MAP4K1","ENSG00000104814",358.923942559045,0.961918201920967,0.118749880056103,2.11080320878374e-16,6.88084458754576e-16,"Not significant"
"ECH1","ENSG00000104823",4310.73770650692,-0.226880869485523,0.0792867168988117,0.00310791438634363,0.00442459195798358,"Not significant"
"HNRNPL","ENSG00000104824",8653.49118948675,0.445091501820065,0.0272832179585135,1.02674243458031e-59,1.68231265111735e-58,"Not significant"
"NFKBIB","ENSG00000104825",1177.7947034008,0.829320395208296,0.0809997908351842,7.05063797906212e-25,3.38840332741466e-24,"Not significant"
"LHB","ENSG00000104826",5.2774709057457,0.249111930491489,0.15344004324004,0.0971291041646778,0.117234990219827,"Not significant"
"TUBB4A","ENSG00000104833",39.2960532714608,2.07614192608297,0.22295605521284,1.42594189925997e-16,4.67455664767438e-16,"Up regulated"
"SARS2","ENSG00000104835",81.6976880300536,0.211172570095842,0.0678907893977074,0.00180745160019344,0.00263637551596,"Not significant"
"SNRNP70","ENSG00000104852",9559.42982291271,0.340042466409094,0.0724392579283328,6.62890853291035e-06,1.17578319260947e-05,"Not significant"
"CLPTM1","ENSG00000104853",9034.35849882781,0.479639510734124,0.0520988806516056,5.81704925195598e-20,2.22972668158723e-19,"Not significant"
"RELB","ENSG00000104856",1341.61118757288,0.887921028324978,0.0904528164649851,7.02032139622868e-23,3.08196000955888e-22,"Not significant"
"CLASRP","ENSG00000104859",1781.10743556112,0.285073210074755,0.0727373207729764,8.34087643708054e-05,0.000136008276537507,"Not significant"
"LIN7B","ENSG00000104863",177.671918896829,0.636041787977155,0.094198348392963,9.65944600889427e-12,2.47223545192873e-11,"Not significant"
"PPP1R37","ENSG00000104866",3691.94803663814,1.18615754618172,0.0732526148520109,1.86777270323135e-59,3.04316532582595e-58,"Up regulated"
"FCGRT","ENSG00000104870",8453.54334614742,-0.355519905705318,0.094096459466534,0.000125027551979324,0.000201087454208114,"Not significant"
"PIH1D1","ENSG00000104872",3119.74481796216,0.505279317041159,0.0617157522683167,2.14860555280531e-16,7.00232666380024e-16,"Not significant"
"CKM","ENSG00000104879",12.9650200814526,-8.44878001836849,0.152546423335639,0.00113300259097854,0.00168371941957427,"Down regulated"
"ARHGEF18","ENSG00000104880",1650.80796843915,0.680784428440365,0.0588102775298746,3.50859130991897e-31,2.19205176412676e-30,"Not significant"
"PPP1R13L","ENSG00000104881",2884.01907821572,0.190848878078023,0.07609253373027,0.0120105197734597,0.0161661992047588,"Not significant"
"PEX11G","ENSG00000104883",334.119867323582,0.668569955259602,0.1049850279693,1.22362753057226e-10,2.94107255439856e-10,"Not significant"
"ERCC2","ENSG00000104884",1370.59587750136,0.418249776138977,0.0548994742997069,3.24200704267307e-14,9.44344762073319e-14,"Not significant"
"DOT1L","ENSG00000104885",1538.65478091654,0.541022633684929,0.0582590049841805,1.20948452371857e-20,4.79427704275158e-20,"Not significant"
"PLEKHJ1","ENSG00000104886",2111.44566403192,0.701742273873004,0.0747379231380847,5.28557246472123e-21,2.13168442581828e-20,"Not significant"
"SLC17A7","ENSG00000104888",77.7155993797712,-2.98609489834426,0.124436520466791,1.05721918988983e-127,1.01953381212476e-125,"Down regulated"
"RNASEH2A","ENSG00000104889",5.63093630808844,1.80284213657171,0.165810944464689,1.9903898471186e-28,1.11123367367224e-27,"Up regulated"
"KLC3","ENSG00000104892",242.690485562302,0.330401313766935,0.127187463472331,0.00840013222776304,0.0114816451694749,"Not significant"
"CD37","ENSG00000104894",1129.16001532901,0.830242304806795,0.112916406707987,1.09500944956526e-13,3.10450049096407e-13,"Not significant"
"SF3A2","ENSG00000104897",3421.52922091276,0.442263051344337,0.0683026016874393,1.38594189099822e-10,3.31960456230844e-10,"Not significant"
"AMH","ENSG00000104899",112.263382148887,2.68312961841974,0.186018506715126,2.27545024687545e-48,2.66069873610036e-47,"Up regulated"
"DKKL1","ENSG00000104901",38.4187927362548,0.723221113160945,0.145207284936273,3.61453898246557e-07,6.99513934891553e-07,"Not significant"
"LYL1","ENSG00000104903",255.702132042783,-0.100831061251546,0.101301776185439,0.314973190504979,0.351924299301287,"Not significant"
"OAZ1","ENSG00000104904",19358.1334785906,0.341049038199977,0.0591091914524539,6.2940312916031e-08,1.28155990475072e-07,"Not significant"
"TRMT1","ENSG00000104907",1826.0769883027,0.435392046231415,0.0737961635220796,4.04376512093885e-09,8.88289128945246e-09,"Not significant"
"STX10","ENSG00000104915",2073.65520975623,0.638694523545252,0.069161731607846,1.74197938249444e-20,6.85615800935388e-20,"Not significant"
"RETN","ENSG00000104918",9.7691719367965,1.3043774073426,0.217466722250604,3.97807398228871e-10,9.26668913923997e-10,"Up regulated"
"FCER2","ENSG00000104921",65.4801668184932,-0.862901215199388,0.255700666870741,2.77742863731491e-05,4.69625517647437e-05,"Not significant"
"DMPK","ENSG00000104936",1286.94304726833,0.188005984398957,0.0802100078744206,0.018555285307605,0.0244602182208802,"Not significant"
"TBC1D17","ENSG00000104946",2661.52016421301,-0.332604375076512,0.0538194119283947,5.16909310482014e-10,1.19643148703719e-09,"Not significant"
"IL4I1","ENSG00000104951",636.595994201279,2.69109562394688,0.137132924205538,3.52201076263669e-87,1.29822608280321e-85,"Up regulated"
"TLE6","ENSG00000104953",280.848045231914,1.58812914256919,0.126421204936929,4.28692043812222e-37,3.39807032847698e-36,"Up regulated"
"YJU2B","ENSG00000104957",1333.44764577076,0.358214317655542,0.0700273461120655,3.76498180885433e-07,7.27658886204696e-07,"Not significant"
"PTOV1","ENSG00000104960",1720.7073952322,0.656777798427722,0.0651034001955119,9.27055454539597e-24,4.23782879988418e-23,"Not significant"
"TLE5","ENSG00000104964",10091.9408700633,0.212750558154657,0.0562896240847119,0.000276553556318195,0.000433274422445879,"Not significant"
"NOVA2","ENSG00000104967",304.610562222821,-1.4716155645054,0.0821693842062357,3.80235589149857e-72,9.13334272687718e-71,"Down regulated"
"SGTA","ENSG00000104969",4891.57204728681,0.440172068442219,0.0545130833870773,6.90082707590074e-16,2.19425982238216e-15,"Not significant"
"KIR3DX1","ENSG00000104970",3.91738712608015,0.276783556709339,0.199000380167729,0.353662795573084,0.391752786822658,"Not significant"
"LILRB1","ENSG00000104972",429.382048144584,0.804003226733137,0.100730188210957,8.92452578073509e-16,2.82775893251371e-15,"Not significant"
