"hgnc_symbol","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","Regulation"
"IBSP","ENSG00000029559",162.825226782781,8.1510476610559,0.219604934228099,3.23028609320321e-220,3.12667765776935e-217,"Up regulated"
"HMGB3","ENSG00000029993",4625.88961955458,2.43466081177733,0.106932739175489,2.73018994325053e-115,1.93362558203006e-113,"Up regulated"
"BAK1","ENSG00000030110",1192.69790022188,1.04111054885778,0.0642867803747413,2.68248328538144e-59,4.35158399628545e-58,"Up regulated"
"ARHGAP31","ENSG00000031081",2388.13702407313,-1.13587717049519,0.0760939299363737,9.23309835845588e-51,1.17078016739391e-49,"Down regulated"
"FUT8","ENSG00000033170",4355.24996646266,1.03598509815991,0.0910634439752615,2.17857866821321e-30,1.32007824982805e-29,"Up regulated"
"APBA2","ENSG00000034053",436.632565211421,1.00977832239457,0.144562119714899,1.00628844382371e-12,2.72380550915472e-12,"Up regulated"
"CLXN","ENSG00000034239",72.7884065966877,-2.30276567221585,0.187400600503138,3.61119755022431e-35,2.65592998124234e-34,"Down regulated"
"TMSB10","ENSG00000034510",60233.2618635581,1.03433654236273,0.0961962591198144,3.69385772149605e-25,1.79868227489432e-24,"Up regulated"
"MYOC","ENSG00000034971",165.698739670865,-3.78544760527005,0.288604517887911,1.21772358247462e-122,1.02990252765022e-120,"Down regulated"
"DEPDC1B","ENSG00000035499",352.796180594706,2.94330039581859,0.113254139730139,3.19991179707328e-151,4.67187122372698e-149,"Up regulated"
"STAP1","ENSG00000035720",73.4956493081624,1.13939297009204,0.153590479626906,3.448427206374e-14,1.00346505524305e-13,"Up regulated"
"MYOM2","ENSG00000036448",137.364104566699,-3.31981014822809,0.143130415482049,8.54533194005488e-70,1.91038242020012e-68,"Down regulated"
"CYP46A1","ENSG00000036530",71.3534769277622,-1.15953638470693,0.103195103602233,1.25490789673656e-29,7.40477827349588e-29,"Down regulated"
"SLC18A1","ENSG00000036565",8.1156564349924,2.84149841494159,0.239867377178661,1.56015032181669e-17,5.33328561286558e-17,"Up regulated"
"USP2","ENSG00000036672",223.311944027239,-1.34770022890759,0.116460298746634,3.61614280595261e-12,9.4912399408221e-12,"Down regulated"
"RPL26L1","ENSG00000037241",1082.71131136811,1.0065725965663,0.0571253020927713,1.30659820480459e-69,2.89869588152488e-68,"Up regulated"
"FLT4","ENSG00000037280",921.807470365509,-1.15886610808945,0.0788622955132278,2.88492388088731e-49,3.49210748972251e-48,"Down regulated"
"TLL1","ENSG00000038295",338.178130901144,-1.30298514249815,0.131473864225447,1.64463982915777e-23,7.43873611893545e-23,"Down regulated"
"VCAN","ENSG00000038427",21968.8735788291,1.58019621472832,0.120913418003798,2.15662255570196e-39,1.84669639156996e-38,"Up regulated"
"C6","ENSG00000039537",209.287314870101,-3.17631067278339,0.227436680176647,1.06566602415323e-44,1.09775781928343e-43,"Down regulated"
"RTN4R","ENSG00000040608",312.452408332187,1.30097477131936,0.107575573937366,3.34360712590644e-34,2.36614753935659e-33,"Up regulated"
"MYO16","ENSG00000041515",98.1067542965864,-1.62482942409418,0.172004300992952,1.32568781714064e-21,5.47755342500451e-21,"Down regulated"
"AIFM2","ENSG00000042286",1520.552632472,-1.7883329010601,0.0841384253175037,5.67737545506994e-101,2.92647988447333e-99,"Down regulated"
"RETSAT","ENSG00000042445",7154.08771462572,-1.68219520766488,0.0718231695196443,6.76309304259703e-122,5.6649574863856e-120,"Down regulated"
"CAPG","ENSG00000042493",11002.437351154,1.12390135913972,0.0855946926855885,2.71369084267524e-39,2.31839151626266e-38,"Up regulated"
"TG","ENSG00000042832",54.5984560863721,1.51759163355991,0.128833705360072,2.18096567665639e-21,8.92117029171047e-21,"Up regulated"
"ZIC2","ENSG00000043355",138.218082363995,2.90984283505774,0.263191512746947,3.49576020390426e-30,2.10357350146981e-29,"Up regulated"
"ADRB1","ENSG00000043591",107.97055954469,-1.32328711472256,0.228023106445726,2.80499786142714e-09,6.22607559967189e-09,"Down regulated"
"GPM6B","ENSG00000046653",1174.58644199823,-1.64342450950242,0.127427885818828,1.44833535377099e-38,1.20620765250004e-37,"Down regulated"
"MAGEC2","ENSG00000046774",25.4893142220659,6.80880710545036,0.585769691559438,4.0492047157568e-22,1.71205170751639e-21,"Up regulated"
"PREX2","ENSG00000046889",755.489508679774,-2.26692707250319,0.115884212689615,1.12628258563014e-85,3.98838334591574e-84,"Down regulated"
"ARHGAP6","ENSG00000047648",278.079153574342,-1.28688700792628,0.105299150604924,1.10733621607948e-34,7.9854096774341e-34,"Down regulated"
"ROS1","ENSG00000047936",24.231203348979,3.83122211764226,0.267476100247344,5.86931103236172e-20,2.24909933313404e-19,"Up regulated"
"LMO3","ENSG00000048540",559.252594347667,-1.42870852893226,0.192875191881672,5.22947455656851e-14,1.50696976581058e-13,"Down regulated"
"CELF2","ENSG00000048740",2326.09537335656,-1.90838001577733,0.102370951173209,3.37547427300778e-78,9.61991762822087e-77,"Down regulated"
"ADAMTS6","ENSG00000049192",222.850320166099,1.21830987331734,0.107551459662436,2.39089554393047e-30,1.44705104550901e-29,"Up regulated"
"UTS2","ENSG00000049247",14.3473993138105,2.20936822872743,0.212991163475966,8.95784854649849e-25,4.28919776317683e-24,"Up regulated"
"TNFRSF9","ENSG00000049249",193.269834089833,2.68675777150282,0.147588315916072,1.82745649701471e-75,4.84860386730785e-74,"Up regulated"
"EPN3","ENSG00000049283",2324.63111645487,2.17382266420748,0.122033826834784,3.64152681013117e-72,8.77121305584959e-71,"Up regulated"
"RFC2","ENSG00000049541",2200.47797720152,1.04342932887092,0.0611703233030597,1.49340852829546e-65,2.89530700878883e-64,"Up regulated"
"FOXP3","ENSG00000049768",302.518178902016,2.19084616105394,0.116729548112161,1.42451265230454e-79,4.20182998367119e-78,"Up regulated"
"DKK3","ENSG00000050165",3879.23289205634,-1.20182947893065,0.100279883106295,1.60795422112297e-33,1.10876716661815e-32,"Down regulated"
"NFE2L3","ENSG00000050344",1070.88176557278,1.37926419736329,0.116069933084369,5.93532409422679e-33,3.98647545305893e-32,"Up regulated"
"SLC4A8","ENSG00000050438",1655.79718073133,1.63966566178613,0.153476312859482,1.4596741776001e-27,7.85566823669709e-27,"Up regulated"
"LAMC3","ENSG00000050555",293.0439809116,-1.17125927676156,0.150769298793244,3.82785427316264e-15,1.17318099653844e-14,"Down regulated"
"PTGER3","ENSG00000050628",2623.61001370797,-1.37098467440687,0.15579654342814,3.78112404557562e-19,1.39334314448778e-18,"Down regulated"
"TNIP3","ENSG00000050730",44.807922469276,2.20753713300643,0.193184310904774,4.50609741982975e-29,2.58704635258855e-28,"Up regulated"
"HOMER3","ENSG00000051128",800.190530250931,1.11210013835125,0.0933295119458578,2.83098063916249e-33,1.92819515308503e-32,"Up regulated"
"RAD51","ENSG00000051180",561.316895194135,2.57749811670791,0.0983527667670616,8.03948046357344e-153,1.20059304248588e-150,"Up regulated"
"POLQ","ENSG00000051341",488.921438379512,2.63131099573851,0.110236941410105,3.83592153610856e-126,3.55489267463337e-124,"Up regulated"
"THOC3","ENSG00000051596",588.732655697746,1.00205194875702,0.066925900374426,4.18085001531706e-51,5.37443848009326e-50,"Up regulated"
"PRSS8","ENSG00000052344",8530.71402179731,1.44533032431925,0.103318924442236,4.10879792387445e-45,4.30033339777873e-44,"Up regulated"
"ALX4","ENSG00000052850",235.911126687564,-2.29212251972913,0.19553240786627,3.18877654670653e-32,2.08442937147645e-31,"Down regulated"
"FSTL4","ENSG00000053108",271.074890430762,1.78432393159585,0.162163165690122,3.56046293152307e-29,2.05134784507107e-28,"Up regulated"
"FOXN3","ENSG00000053254",3117.20938016957,-1.63076065544292,0.0735904450569312,2.51717748609015e-109,1.58515461256578e-107,"Down regulated"
"METTL24","ENSG00000053328",26.863333686179,-1.1267781117492,0.125012809646573,1.00046393529122e-19,3.78435728541044e-19,"Down regulated"
"NNAT","ENSG00000053438",204.073828211376,-3.49589568697456,0.1656267111996,3.24188780394856e-99,1.61378087368365e-97,"Down regulated"
"NRIP2","ENSG00000053702",291.283013263585,-1.06308115737464,0.0757485140575795,5.32717666873821e-45,5.55548424025556e-44,"Down regulated"
"LAMA3","ENSG00000053747",3853.74471986175,-1.76258026717108,0.14854552518719,6.13527956867157e-33,4.1154875833589e-32,"Down regulated"
"PTPRN","ENSG00000054356",89.0213091868508,1.75923815376772,0.194971428211946,4.65301557889891e-33,3.14054517404298e-32,"Up regulated"
"CBLN4","ENSG00000054803",72.1466585353169,-1.52358587120692,0.151664575777107,3.83173318287031e-24,1.78366256213202e-23,"Down regulated"
"CHRDL2","ENSG00000054938",112.201874851903,1.71855713418204,0.204570356349781,0.00121570721078183,0.00180283108702108,"Up regulated"
"RELT","ENSG00000054967",308.788084332629,1.4596180439166,0.0837113425050103,5.83665367913622e-69,1.26270784147803e-67,"Up regulated"
"KCNH2","ENSG00000055118",315.589727423218,2.29419116457632,0.195647429467607,8.79485103692442e-33,5.85591431844542e-32,"Up regulated"
"CYFIP2","ENSG00000055163",2434.80572066507,1.35836560490788,0.114943045617414,2.50394059552803e-32,1.64251966675526e-31,"Up regulated"
"CCDC85A","ENSG00000055813",54.1242819067517,-1.96779130478128,0.153826026298923,6.11900955253423e-38,4.99107976423001e-37,"Down regulated"
"NPFFR2","ENSG00000056291",33.69220705097,1.4932927151176,0.246497522505159,1.23065320503759e-09,2.78699227560246e-09,"Up regulated"
"PHF21B","ENSG00000056487",100.54357269044,1.66423211597196,0.255947298715474,5.43805795725753e-11,1.33356673224142e-10,"Up regulated"
"GYG2","ENSG00000056998",2243.65760792188,-4.11702993078957,0.128494504372425,1.94574861070094e-225,2.31137246327537e-222,"Down regulated"
"SERPINB3","ENSG00000057149",12.4654907864098,3.42612025265386,0.633353030481802,0.00285602279777853,0.00408288932756109,"Up regulated"
"F7","ENSG00000057593",465.950095282041,2.78364057428193,0.201154789361528,6.86162338490563e-45,7.10466186771489e-44,"Up regulated"
"TMCC3","ENSG00000057704",798.043584662502,-1.01322025183044,0.0978832741046349,1.70388237488531e-25,8.41444859887618e-25,"Down regulated"
"LAMC2","ENSG00000058085",5032.5621563952,-1.24918599085174,0.161001951792844,3.35168447931466e-15,1.03111150303013e-14,"Down regulated"
"RASGRF1","ENSG00000058335",212.559539865957,1.35801985758659,0.175719728737255,1.96054895056113e-15,6.10327412435553e-15,"Up regulated"
"ATP2B4","ENSG00000058668",10336.7644942867,-1.06652400013178,0.0763100081727146,9.56239544098093e-45,9.8581318522523e-44,"Down regulated"
"ALDH18A1","ENSG00000059573",8041.65656545131,1.04360943642591,0.0532583690862827,4.49202577155853e-85,1.55902525250878e-83,"Up regulated"
"PSD","ENSG00000059915",213.223414962165,1.10783540921934,0.130336513168763,5.63976311417773e-18,1.9712393904764e-17,"Up regulated"
"YBX3","ENSG00000060138",7725.33154836193,-1.07262478859914,0.102831951764036,9.27689476597056e-15,2.79182827975443e-14,"Down regulated"
"COL11A1","ENSG00000060718",12047.5258747071,6.1908382607247,0.175969456315912,1.11983177334636e-273,3.25174261829263e-270,"Up regulated"
"SPAG4","ENSG00000061656",319.261544375417,1.59713726903902,0.116127855137918,7.88950317419821e-44,7.86362608522105e-43,"Up regulated"
"DGAT2","ENSG00000062282",2999.66284436777,-3.2839656418244,0.151503078767829,1.53197729455511e-104,8.64723425829445e-103,"Down regulated"
"SEZ6","ENSG00000063015",58.6863712039197,3.63184830474777,0.28417433643623,4.06114630800845e-22,1.7168229960125e-21,"Up regulated"
"LIMCH1","ENSG00000064042",5334.04989677109,-1.15419950851915,0.106658752935656,1.25012118951694e-27,6.75153278917872e-27,"Down regulated"
"DLX3","ENSG00000064195",294.038715212244,1.50176723180374,0.161130665090832,1.77353467076351e-21,7.29110509449953e-21,"Up regulated"
"CCN5","ENSG00000064205",2052.2483642782,-1.58937827034377,0.161062696675767,1.95190808945263e-23,8.8041363496298e-23,"Down regulated"
"DMRT3","ENSG00000064218",67.319848450554,-1.25433515073845,0.142801483591307,7.04920030144989e-19,2.56186623109569e-18,"Down regulated"
