"Gene","Median_Tumor","Median_Normal","LogFC","p_value","adj_p"
"HSPA4",13.372917817761,12.8377846673705,0.5351331503905,9.83264676398846e-29,4.31066225052422e-28
"PINK1",9.58963164494753,10.2419786065505,-0.652346961602969,1.60108801254429e-28,6.99263060024077e-28
"SRC",11.7049174529062,11.0550458522431,0.649871600663099,1.76908576595467e-28,7.6971920307386e-28
"SDHC",12.2423687820214,11.595939715553,0.6464290664684,2.11935364148325e-28,9.18652161139166e-28
"LINC00460",4.55891440452918,3.66815369820808,0.8907607063211,3.4955669688381e-28,1.50950888204881e-27
"PTEN",12.5979715295514,13.0987619069231,-0.5007903773717,3.6382155583728e-28,1.56524721597158e-27
"GOT1",11.234289242957,10.6196566838888,0.6146325590682,7.6605398177454e-28,3.28349531965072e-27
"CARM1",11.2483036752354,10.7726583814184,0.475645293816999,8.6911719505599e-28,3.71145231814651e-27
"SSBP1",11.7959730246892,11.294019440924,0.5019535837652,9.76867604630542e-28,4.15619316656463e-27
"ALB",5.60493493247132,9.37449557509362,-3.7695606426223,1.64553338739822e-27,6.97536763114027e-27
"NR1D2",11.5353968101486,12.4478392626153,-0.912442452466701,1.66074041684336e-27,7.01404285941536e-27
"CISD2",10.3153808643672,9.78817247148164,0.527208392885559,1.88843169172748e-27,7.94657569548097e-27
"SMG9",11.0083998390085,10.5120015199194,0.496398319089101,2.2271855536213e-27,9.33798161209222e-27
"MYC",11.9650018577821,13.2105802131393,-1.2455783553572,2.74062332836861e-27,1.14490532522065e-26
"E2F3",10.5656114224769,9.85691920799443,0.70869221448247,2.93959019698316e-27,1.22359115419552e-26
"KRAS",11.6173991375632,11.0594468627243,0.5579522748389,3.40213177514994e-27,1.4110280348014e-26
"RRAD",6.04384213425888,7.65219178524466,-1.60834965098578,3.58269233987581e-27,1.48058934332502e-26
"CNIH4",11.5252771522183,10.8744467744481,0.6508303777702,3.92480660822616e-27,1.6161792926017e-26
"STAT6",13.0509706678691,13.47415296138,-0.4231822935109,1.33529082112125e-26,5.47896909876443e-26
"ITPR1",11.8243093878895,13.1618553467813,-1.3375459588918,2.02072975027988e-26,8.26206170947767e-26
"AIFM2",10.041687224756,11.4388450498174,-1.3971578250614,2.19754693422074e-26,8.95325659065907e-26
"NOX1",6.17518417611419,5.52223457089921,0.65294960521498,2.73396040712275e-26,1.10994941880723e-25
"ZRANB1",10.0232613774167,10.5218018167611,-0.498540439344399,2.9372310665548e-26,1.18829032271498e-25
"ARF6",13.3997258995729,12.9610090057062,0.438716893866699,3.33958593613086e-26,1.34634356096464e-25
"PRMT9",9.38605088629452,9.83517893052964,-0.44912804423512,3.93473945252631e-26,1.58075072779193e-25
"HACE1",9.47901649809336,10.1109720187786,-0.63195552068524,4.21376346963255e-26,1.68696850016887e-25
"SNAI2",10.0374711035442,10.994991342643,-0.9575202390988,4.55285589394924e-26,1.8164162095929e-25
"H3C3",3.8241940633427,2.71762148018043,1.10657258316227,5.68558321660735e-26,2.26050946508561e-25
"MEX3A",10.763288976902,9.34882263919199,1.41446633771001,6.14674100163655e-26,2.43546129721201e-25
"SELENOS",11.7640845726207,11.2940229395234,0.4700616330973,6.54194125635423e-26,2.58317063992343e-25
"PIK3CA",11.0042226466216,11.6276002900552,-0.623377643433601,8.39083889777466e-26,3.30192397581372e-25
"SLC7A11",8.15556526190888,6.92207543203991,1.23348982986897,1.0567457973797e-25,4.14431259992788e-25
"FBXL5",12.6936249652113,13.2310945583621,-0.537469593150801,1.18221071523474e-25,4.62064052429034e-25
"TRPM2",9.89275749987919,8.72272934466755,1.17002815521164,1.22843622747471e-25,4.78509111580522e-25
"PNO1",10.5106097189185,10.03318925488,0.4774204640385,1.63962116309341e-25,6.36526330318754e-25
"CDH4",5.72368237388581,7.28601331915482,-1.56233094526901,2.00244155841864e-25,7.74770173441845e-25
"DUOX2",5.02317908412043,6.65755209968785,-1.63437301556742,2.25186788599848e-25,8.68362432293059e-25
"GATA3",14.9830346117518,13.2972654819628,1.685769129789,2.41616980141159e-25,9.28614593675853e-25
"HOXC-AS3",5.57282996810561,3.77220939160841,1.8006205764972,2.45959269455648e-25,9.42162915888246e-25
"PTGES2",11.0036297956665,10.3505549973487,0.6530747983178,2.66934236312176e-25,1.0191230942647e-24
"RGS4",9.03830746306743,7.46965321521791,1.56865424784952,2.70872703986038e-25,1.03074662605908e-24
"BRCA1",10.0220249853046,9.20105647089276,0.82096851441184,3.27628265237191e-25,1.24261641387658e-24
"ETS1",12.3535831409073,13.2607504502264,-0.9071673093191,3.51438957967685e-25,1.32855448700571e-24
"CISD3",10.8234382058686,9.94189008065363,0.88154812521497,5.06089620006135e-25,1.90693245708194e-24
"TYRO3",9.1518445015727,10.6077269816082,-1.4558824800355,5.13513204151467e-25,1.92860170809981e-24
"ISCU",11.9163591869693,12.3158021688979,-0.399442981928599,6.06160986732509e-25,2.26916758994345e-24
"HNRNPM",13.6632549059436,13.2915729350283,0.371681970915299,1.51782061665634e-24,5.66358307768531e-24
"SLC6A14",6.25701664742282,10.2931793246876,-4.03616267726478,1.53007849660327e-24,5.69090485994699e-24
"MIR125B1",2.71762148018043,3.39482962592843,-0.677208145748,1.81046948928689e-24,6.71212643455881e-24
"HSPH1",13.0169752002847,12.324369094859,0.6926061054257,1.98394290805264e-24,7.33168645187402e-24
"TSC1",11.1460351770293,11.6495704866463,-0.503535309617002,2.64404155271742e-24,9.73987191783764e-24
"MIR222",2.71762148018043,3.26964966893778,-0.55202818875735,4.75484127914671e-24,1.74596560345737e-23
"SLC2A6",8.17842901721215,7.13492114448022,1.04350787273193,5.78539526485623e-24,2.11763833027912e-23
"FMO1",8.34908161620778,9.56856524636316,-1.21948363015538,5.83502098693856e-24,2.12904404998106e-23
"TIMP1",13.8715824184759,12.9183429364393,0.953239482036599,6.44608864922101e-24,2.34458681783969e-23
"ZFP69B",7.35220728589406,6.67781847354036,0.6743888123537,6.53840831472079e-24,2.37068703989719e-23
"HSPA6",8.08668903521281,7.04140008883289,1.04528894637992,1.13035562238744e-23,4.08558003953831e-23
"AKT1S1",11.6723667495423,11.1645504381413,0.507816311401001,1.2983019237761e-23,4.67794411910577e-23
"LRRK2",9.05085339436352,10.2120892177806,-1.16123582341708,1.37375057157713e-23,4.93437510600757e-23
"FH",12.3300826032213,11.7286134668833,0.601469136338,1.5078447812365e-23,5.39920817629095e-23
"TERT",4.44586860373368,3.70096932637663,0.74489927735705,2.28982567062255e-23,8.17389782733064e-23
"SLC38A5",8.51706600556716,7.26693385133257,1.25013215423459,2.5448187717053e-23,9.05609890054385e-23
"SMARCB1",12.0372046868665,11.5705472850401,0.466657401826401,2.64678391941737e-23,9.36117134689639e-23
"TCF4",12.0748823415758,12.9980620506951,-0.923179709119301,2.63936843105693e-23,9.36117134689639e-23
"NSUN2",12.0512405565616,11.6463031274155,0.4049374291461,3.35865753517636e-23,1.18426059267839e-22
"SLC47A1",6.83828160252037,7.86795059073737,-1.029668988217,3.66296857678404e-23,1.28762279543658e-22
"DELE1",11.6917068973441,12.0036181729803,-0.3119112756362,4.33158009771264e-23,1.51802791874246e-22
"HSPA12A",10.4678031444384,11.1210101929765,-0.6532070485381,4.42940755267663e-23,1.54760815401096e-22
"TRIM46",8.01268477649907,6.9363867022514,1.07629807424767,4.99393101235694e-23,1.73957778164579e-22
"PRDX4",12.1112460904428,11.5397093233855,0.571536767057299,6.0018412307628e-23,2.08437437923781e-22
"ITGB3",8.42474243739816,9.49497134039425,-1.07022890299609,7.21074744363096e-23,2.49669423498694e-22
"ICA1",11.4605016853373,10.8351756777943,0.625326007543,1.26179662668833e-22,4.35584284602288e-22
"SIRT1",10.9267912309604,11.3645327567347,-0.4377415257743,2.29990863753073e-22,7.9158049524565e-22
"ALDH3A2",12.0580543026795,12.8261943589337,-0.7681400562542,2.54567616456061e-22,8.73560898136424e-22
"JUP",14.6318895287286,13.9999327214392,0.6319568072894,2.68916751087389e-22,9.20062356094241e-22
"STEAP1",8.89465363803654,10.0301956461394,-1.13554200810286,2.93557690339844e-22,1.0013964998871e-21
"SLC16A1-AS1",6.45373606612081,7.33101781451891,-0.8772817483981,3.83783505684627e-22,1.30531676122234e-21
"DCAF7",13.0053682008348,12.6127133674156,0.392654833419201,4.72202554481058e-22,1.60132219210782e-21
"HSPB1",14.4297394715402,13.1909069735867,1.2388324979535,7.87102751250229e-22,2.66137675129476e-21
"MIOX",4.0549027334395,3.42993121560602,0.62497151783348,9.61139572812538e-22,3.24033312120718e-21
"RARRES2",10.8925560717637,12.2464522976622,-1.3538962258985,1.01242850341317e-21,3.40329464849968e-21
"PARP10",12.0653562847716,11.2051171172099,0.8602391675617,1.05147260697527e-21,3.52426719721654e-21
"APOL3",10.8104301138472,11.6720326805058,-0.8616025666586,1.71265171330498e-21,5.7237316679439e-21
"GSS",11.6466399852087,11.1402177177194,0.506422267489301,2.56792754505099e-21,8.55728456486644e-21
"PLIN2",11.3794905142545,12.4456610229334,-1.0661705086789,3.00683447210702e-21,9.9910090672605e-21
"TRIM26",12.2307651861004,11.9063241917297,0.324440994370701,3.0965121274829e-21,1.02594209281258e-20
"ZC3H13",12.3434386188715,12.8155656803882,-0.4721270615167,3.59572525245042e-21,1.18792871520783e-20
"SLAMF8",7.3698714406509,6.11135388792592,1.25851755272498,3.93159234423495e-21,1.29517884940083e-20
"KDM5C",13.0507194903205,12.721053962275,0.329665528045499,3.96842547572763e-21,1.30358819758232e-20
"TGFB1",11.4910053861523,10.7050800312522,0.785925354900101,4.17440961921833e-21,1.36735633265873e-20
"GPX2",5.70690686494373,8.05556590479666,-2.34865903985293,4.23596423234895e-21,1.38358831725165e-20
"SDCBP2-AS1",6.96920986746782,7.52726220197932,-0.5580523345115,5.54795993710045e-21,1.80700503036068e-20
"SDHD",11.1078201364132,11.5273186008388,-0.419498464425601,5.74270470307469e-21,1.86516578102679e-20
"BCAT2",11.0282752007754,10.3204268836286,0.7078483171468,7.99643199048276e-21,2.58985564186141e-20
"SERPINF1",13.08498166752,14.205818917366,-1.120837249846,8.95850196226269e-21,2.8933201015375e-20
"SLC35F2",9.88521181770545,9.13629748068672,0.74891433701873,9.87734881856398e-21,3.18116848821348e-20
"PRMT1",12.471676356033,12.0070274681085,0.464648887924501,1.05781821827251e-20,3.39739388765516e-20
"NCOA4",13.6392173700518,14.0299629679118,-0.390745597860001,1.09180153306681e-20,3.49679768785008e-20
"HSPA9",14.1784487607638,13.7474781219811,0.4309706387827,1.28534248788736e-20,4.10526284912501e-20
"RND1",9.78013574569285,8.06366331781382,1.71647242787903,1.46582591264191e-20,4.66877700905006e-20
"GRN",14.3179763364821,13.6747095971131,0.643266739369,1.8415061691574e-20,5.84842064418354e-20
"KDM1A",12.5244251344578,12.2071535628269,0.317271571630901,1.84633574543175e-20,5.84842064418354e-20
"BDNF-AS",7.42028041659618,7.9764104791873,-0.55613006259112,1.98157493288093e-20,6.2596051989362e-20
"H3C7",3.6748937290923,3.1972236085869,0.4776701205054,2.44556215377755e-20,7.70418897078011e-20
"VCP",14.4526478069348,14.021487639204,0.4311601677308,2.48103138295161e-20,7.79462993063544e-20
"USP7",13.3654152003824,13.0375661394855,0.327849060896899,2.69707705475143e-20,8.45035283730544e-20
"SLC3A2",13.2637433444394,12.773864785829,0.4898785586104,2.81197226423044e-20,8.78646076058996e-20
"PRDX2",12.8679497759133,12.2720662334529,0.595883542460399,3.09653007873017e-20,9.64945724534025e-20
"PCDHB14",8.30936854068505,9.05175218050664,-0.74238363982159,3.31333990292331e-20,1.0297253121484e-19
"HOXD10",6.11182840284272,7.15810836204723,-1.04627995920451,3.3918307130382e-20,1.05128516455189e-19
"ATM",11.3592724484465,12.0667987941767,-0.7075263457302,5.86205096083201e-20,1.81204953293279e-19
"H3C6",8.49755773111842,7.37900727295843,1.11855045815999,6.03109535246304e-20,1.85931896828607e-19
"ACADM",11.423599105343,11.8547936051184,-0.431194499775401,6.25322696471828e-20,1.92265885075205e-19
"AXL",11.5791483022731,12.2255282469172,-0.646379944644099,6.56767544812427e-20,2.01397068927853e-19
"LRP8",8.63834488157782,7.77798504542966,0.86035983614816,6.60167094489944e-20,2.01902562320134e-19
"SLC1A4",12.3675923850936,11.4067328203898,0.960859564703799,7.07799615585992e-20,2.15897607611283e-19
"LINC01133",4.91731388281695,6.77927636020487,-1.86196247738792,7.46447499625521e-20,2.27085479437526e-19
"APOC1",9.81193011161684,8.45928187728522,1.35264823433162,7.72638400670439e-20,2.34434756835004e-19
"SMAD3",11.676071827485,12.208786243606,-0.532714416120999,1.03592086621277e-19,3.13495212268589e-19
"CERS6-AS1",3.93404064816594,3.39282948790095,0.54121116026499,1.08466374613888e-19,3.27386727564956e-19
"PTPN11",12.9468549394067,13.3948381933978,-0.447983253991099,1.25888156976186e-19,3.78979229748153e-19
"YY1AP1",11.70974088387,11.3179294362544,0.3918114476156,1.36988510556767e-19,4.1132227258321e-19
"CYB5R1",12.5300450692163,11.8896560439776,0.640389025238699,1.87086941899389e-19,5.58837419715015e-19
"ITPR2",12.1858624922897,13.13986780404,-0.954005311750299,1.87086941899389e-19,5.58837419715015e-19
"COQ10A",8.17262809193869,8.65145864333328,-0.478830551394589,1.98889955415592e-19,5.92558445979786e-19
"HSF1",12.1924849391825,11.6781828914697,0.5143020477128,2.14137026434442e-19,6.36340184224e-19
"PROM2",12.7910186940584,12.1153525062796,0.6756661877788,2.57820493491179e-19,7.64182593818329e-19
"RNF113A",9.61815591429417,9.15734791899649,0.460807995297682,2.69195410330389e-19,7.9585207207933e-19
"ATG16L1",11.4062682602564,10.9441420065246,0.4621262537318,3.5396520976047e-19,1.04378999195351e-18
"LONP1",12.2041332322444,11.6902900236336,0.513843208610801,3.63955361710826e-19,1.07051156135863e-18
"BSG",14.6862802854409,14.100843254444,0.5854370309969,3.9562746700336e-19,1.16070857367652e-18
"HIC1",8.86805994103057,9.84519402746975,-0.977134086439181,4.0065808168306e-19,1.17248418319941e-18
"ABCC5",11.8688508325685,11.0689373690164,0.7999134635521,4.56871408170122e-19,1.3336018572662e-18
"TFAP2A",12.416267775665,11.7943570786283,0.6219106970367,5.39554349935652e-19,1.57097516534295e-18
"GCH1",9.82076035850868,9.09423848410755,0.726521874401131,7.09615780410041e-19,2.06092442018332e-18
"H3C8",5.46476878391131,4.14534888899401,1.3194198949173,7.12890504374609e-19,2.06523304408021e-18
"AKT1",12.8714094413846,12.4185644284326,0.452845012952,7.40534287570956e-19,2.13993993375767e-18
"FNDC5",6.42012009157542,7.36522781837337,-0.94510772679795,8.75888947357609e-19,2.52474989075831e-18
"SQOR",11.1229839102392,10.5495948342555,0.5733890759837,9.16240628440174e-19,2.63447741793397e-18
"HCAR1",10.6190161114589,11.5867625608166,-0.967746449357701,9.23142015706652e-19,2.64771826892978e-18
"GRSF1",12.7485916944641,12.4343780706447,0.3142136238194,1.26437428008617e-18,3.61742815121429e-18
"SREBF1",13.8045138203556,12.9481407488237,0.8563730715319,1.30274113843165e-18,3.71797161537547e-18
"DHODH",9.20649481335984,9.63670923189194,-0.430214418532101,1.65814614782399e-18,4.72059878627421e-18
"LINC01564",2.71762148018043,3.71109098996394,-0.99346950978351,2.14865771232074e-18,6.1019762125759e-18
"ZEB1",10.8653572299435,11.7458391651976,-0.8804819352541,2.446374045655e-18,6.93039133818234e-18
"EMP2",13.5099888022164,12.9229288812636,0.5870599209528,2.67383892224125e-18,7.55621636603962e-18
"H3C11",2.71762148018043,2.71762148018043,0,4.20649397500028e-18,1.18584047754898e-17
"TRIM3",10.68585902663,9.94372226888663,0.742136757743371,4.9926860990173e-18,1.40404074930901e-17
"FBLN1",13.3450373623203,14.4680878232417,-1.1230504609214,6.8096384082158e-18,1.9103438162221e-17
"METTL16",11.1118163951047,11.4552404197809,-0.343424024676199,7.56204443302618e-18,2.11627117264058e-17
"KLHL24",11.6517424016816,12.1526242906521,-0.500881888970499,9.95299824560576e-18,2.77864575718728e-17
"HOTAIR",7.80025204206835,5.30712596406736,2.49312607800099,1.09392446935705e-17,3.04660607045573e-17
"CREB3",11.7043414719727,11.3035574784529,0.4007839935198,1.243883106219e-17,3.45589691920603e-17
"SOX15",5.60505922168155,6.8260262675827,-1.22096704590115,1.44152788410732e-17,3.99538858263398e-17
"HYOU1",12.9230896674042,12.3989202257995,0.5241694416047,1.86578203065331e-17,5.15886494326922e-17
"TFRC",12.8339508996129,12.0559092751274,0.7780416244855,2.26683492770432e-17,6.25277672641885e-17
"KDM4D",6.52194821820033,6.97051488506288,-0.448566666862551,2.41856326873207e-17,6.65537815954195e-17
"RRM1",12.3037017764792,11.8341545326226,0.469547243856599,2.53129836207577e-17,6.94901669398419e-17
"NFKB2",11.475472080042,11.0206876651761,0.4547844148659,3.33305350786236e-17,9.12829143602209e-17
"UMPS",11.1323959763167,10.8629974200159,0.2693985563008,3.49606546895991e-17,9.55204617467007e-17
"GDF15",9.11691792649465,7.49968400524996,1.61723392124469,3.78239434290561e-17,1.03099306793621e-16
"AEBP1",15.1173584482807,14.1615309388809,0.955827509399802,4.15071543176011e-17,1.12872049358948e-16
"MIR324",3.14482252235027,3.51656231537724,-0.37173979302697,4.43121252925681e-17,1.20216189323132e-16
"ANO1",12.3457309532236,13.6326659895231,-1.2869350362995,4.93769980282849e-17,1.33642438325381e-16
"SMURF2",11.0428176830801,11.4835505236818,-0.440732840601699,5.3401308828542e-17,1.44196039998381e-16
"IFI35",10.9822636102986,10.2530357501956,0.729227860103,6.14182848486758e-17,1.65456267361035e-16
"CGAS",8.76944080241783,8.21455743817859,0.55488336423924,8.17549135529444e-17,2.19728240854417e-16
"PARP3",10.3210041323711,10.8415501213763,-0.520545989005202,9.77875654063477e-17,2.62207123054695e-16
"DRD4",5.47368775766815,4.76860715249119,0.705080605176961,9.89448616658224e-17,2.64694722739428e-16
"BRD4",12.6120889432976,12.3347898291412,0.277299114156399,1.28414048956816e-16,3.42734718627799e-16
"KEAP1",12.1208289297572,11.6862973466119,0.434531583145301,1.64184711664682e-16,4.37193931984708e-16
"XBP1",16.6495169024264,15.7143110095968,0.935205892829599,1.74870066397726e-16,4.6457416257276e-16
"ZSCAN25",10.0011530956503,10.2629768260011,-0.2618237303508,3.14132502384515e-16,8.32631667239875e-16
"CAPRIN2",9.75183524471208,10.1805676476141,-0.428732402902019,3.39054607969828e-16,8.96628355479844e-16
"PROK2",3.34391669719237,4.01921340906154,-0.67529671186917,3.59513120425759e-16,9.48555212473455e-16
"AEBP2",10.7221610819502,11.130181102068,-0.408020020117801,3.98549009573938e-16,1.0491484201798e-15
"METTL14",10.7611151981807,11.041437596962,-0.280322398781299,4.54499570442844e-16,1.19370843899909e-15
"SEC24B",11.6649764179595,12.001753262718,-0.3367768447585,5.32660947596058e-16,1.39581380131421e-15
"FOXO3",12.3354817919224,12.7335923833547,-0.398110591432301,5.47545544782574e-16,1.43156465563335e-15
"OIP5-AS1",12.6066819422191,12.9962599034418,-0.389577961222701,5.65429495193411e-16,1.47497784605883e-15
"USP14",12.5532048418538,12.0455788692914,0.507625972562399,6.68427722977189e-16,1.73972271917088e-15
"SPATA2",10.421050168409,10.1297997511843,0.291250417224699,6.85472751015684e-16,1.78006775207451e-15
"RAP1GDS1",11.5514138420846,11.1484109705453,0.4030028715393,7.25820313720941e-16,1.88060858813538e-15
"NFS1",10.310903147023,9.96675037433882,0.344152772684179,8.38167074563286e-16,2.16683102459971e-15
"AHR",11.5446982315758,12.0821555945668,-0.537457362990999,9.35108000926993e-16,2.41203473169759e-15
"TXNRD3",9.31796868969876,9.70613472225811,-0.388166032559349,1.01729721895723e-15,2.61817788718235e-15
"NLRP3",7.65119756143566,8.30789149799223,-0.65669393655657,1.46262002441241e-15,3.75590398251116e-15
"G6PD",11.6357216155106,11.0019890967151,0.633732518795499,1.47591943224619e-15,3.78163356751079e-15
"NR1H4",2.71762148018043,3.21266660742199,-0.49504512724156,1.78689981805907e-15,4.5682826834193e-15
"CTSB",15.6160035915139,15.0902928053253,0.525710786188601,1.87941287479836e-15,4.79416602797016e-15
"ARPC1A",9.98290555965731,9.48120590712649,0.501699652530819,2.15134816866089e-15,5.4757272372318e-15
"CARS1",11.347834350189,10.9358926553095,0.4119416948795,2.85473140859377e-15,7.25001170508506e-15
"PCK2",11.5999696252735,10.8283972659452,0.771572359328299,2.88042595769112e-15,7.2991892949843e-15
"PEX3",9.49246265250915,9.78216937071879,-0.28970671820964,4.10874979920344e-15,1.03890099089508e-14
"SIRT2",11.4338513693983,11.7751557126279,-0.3413043432296,4.39257698297963e-15,1.10823659986335e-14
"EGF",8.34170892358908,9.92483503276349,-1.58312610917441,4.65928812485247e-15,1.17296052575434e-14
"CHMP5",12.1388467197959,11.7759015539625,0.3629451658334,5.20087142007046e-15,1.30644983602206e-14
"GABARAPL2",11.9257387693871,12.2785617664118,-0.352822997024699,6.98210637758932e-15,1.75008014203489e-14
"AQP5",5.67354151640251,8.72118458747878,-3.04764307107627,7.82876365830262e-15,1.95804002126311e-14
"GLRX5",11.2869487252201,10.9344658213349,0.3524829038852,8.62870935756949e-15,2.15344196737611e-14
"BMP4",8.80454154486372,9.95541684164738,-1.15087529678366,8.85970244903061e-15,2.20631467035255e-14
"ME1",9.51374983307341,10.9192883301281,-1.40553849705469,1.02657350099171e-14,2.55094665224879e-14
"KDM4A",10.4416753290311,10.170966250441,0.2707090785901,1.19692053481671e-14,2.96784812181434e-14
"ITPR3",12.1569781921527,11.6699657137555,0.487012478397199,1.2154129286969e-14,3.00723413473719e-14
"PANX2",7.70133074560406,6.81580823629169,0.88552250931237,1.41033298627869e-14,3.48204268346752e-14
"SPINK4",3.91297996145576,3.30850164883812,0.60447831261764,1.43178869959784e-14,3.52746233041945e-14
"HMGA2",4.8043381450789,4.1938081266855,0.610530018393399,2.28589005342275e-14,5.61968279658088e-14
"SETD2",12.4459089817564,12.8044792872536,-0.358570305497199,2.32632759400018e-14,5.70692705506854e-14
"HRAS",10.5535137949487,9.95998835016201,0.593525444786689,3.06807594112432e-14,7.51059779217906e-14
"H3C13",3.7406711322106,3.38779170440942,0.35287942780118,3.35402083039069e-14,8.19319071491625e-14
"MYB",12.1156023196403,11.0852731533496,1.0303291662907,3.46908294681859e-14,8.45634807120895e-14
"GATA6",7.92802217535752,8.58976032456198,-0.661738149204459,3.52175218804986e-14,8.56662504814661e-14
"HSDL2",11.5960235049596,12.1186380065275,-0.522614501567899,4.34715107368954e-14,1.0552137237819e-13
"HSPA8",16.1010577725393,15.6241044510164,0.476953321522899,5.12661180612034e-14,1.24180323791108e-13
"CREB1",11.7234898823614,12.0026066915841,-0.2791168092227,5.63210366457932e-14,1.36138690257022e-13
"USP35",9.234177265547,8.75653662363143,0.477640641915571,7.22693963478527e-14,1.74323460228189e-13
"HEPFAL",4.86369793148558,5.43871478566769,-0.57501685418211,7.39770076559753e-14,1.78069916132233e-13
"CISD1",10.0496569359988,9.65800133918013,0.391655596818671,7.47699331841626e-14,1.79603610336124e-13
"MAFG",10.4447837746193,10.7970639331297,-0.3522801585104,9.80844775193608e-14,2.35117261080713e-13
"HSPA4L",9.12438544027341,10.1801962811116,-1.05581084083819,1.10407381217961e-13,2.64107283286947e-13
"USF2",12.6574772088112,12.2196015450438,0.4378756637674,1.27429280267738e-13,3.04194534469362e-13
"MGST1",12.9610076497804,13.7841169814323,-0.823109331651899,1.57240512410484e-13,3.7458328679605e-13
"NGB",3.30124628031861,2.71762148018043,0.58362480013818,1.66769150795494e-13,3.96463568798361e-13
"HPCAL1",10.9043813521641,10.4159067659338,0.4884745862303,1.7981192885052e-13,4.26590851779114e-13
"HULC",7.32337138682895,7.73543421414354,-0.41206282731459,2.11656243385907e-13,5.01108108057394e-13
"FDX1",9.78817858009051,10.1565499557946,-0.368371375704092,2.36391391576437e-13,5.58523103458262e-13
"PAQR3",9.44595163029398,9.90068889955495,-0.454737269260971,2.63960317710701e-13,6.22384961800488e-13
"LTF",12.7289728155422,15.5090070544841,-2.7800342389419,2.67273670431586e-13,6.2891131021963e-13
"KCNMA1",10.3790638915871,11.4174006030829,-1.0383367114958,2.92244772297445e-13,6.86269292177096e-13
"YY2",5.97013465193297,5.60817228583801,0.36196236609496,3.09722399811005e-13,7.25833184922945e-13
"LYRM1",10.5742112774357,10.9237904851871,-0.3495792077514,3.26192250836102e-13,7.62879645464556e-13
"MTDH",13.4899576839908,13.1297972919909,0.3601603919999,3.29587965787557e-13,7.69260980876627e-13
"TRPM7",11.4133794640712,11.8184817294198,-0.405102265348599,3.49255386124799e-13,8.13518101417967e-13
"LUCAT1",5.37798191443132,6.06339362898767,-0.68541171455635,3.61006661312762e-13,8.39194920350029e-13
"ADORA2B",7.08995305385487,7.93158330942813,-0.84163025557326,4.05275731693395e-13,9.4020707976355e-13
"MIR17HG",5.54040320854185,6.19265707149431,-0.65225386295246,4.55801487347473e-13,1.05529942753341e-12
"MAP3K14",9.58674544404002,10.133149167146,-0.54640372310598,4.78881031245846e-13,1.10651268341976e-12
"GSTP1",12.482735568941,13.5529186755698,-1.0701831066288,5.1249858510447e-13,1.18182173725091e-12
"MTF1",10.7067046183579,11.0454738583515,-0.338769239993599,6.33032570374214e-13,1.45685938850593e-12
"COX4I2",6.57711887863754,7.25854179249232,-0.68142291385478,6.74475118518626e-13,1.54914305109955e-12
"PHGDH",11.1789422480041,12.1886275619759,-1.0096853139718,8.00625532497342e-13,1.83523109139053e-12
"PARP14",12.6227258755662,12.1104454613642,0.512280414201999,8.10474332506284e-13,1.85412084400743e-12
"MAPK9",11.8145421978137,11.4594889191015,0.355053278712202,8.44170246244338e-13,1.92738276023707e-12
"PSEN2",6.24949385419276,5.86394127496054,0.38555257923222,9.59552944991787e-13,2.18649119678959e-12
"IRF1",10.9629158839379,10.384014256583,0.578901627354899,9.93253209946015e-13,2.25881844392062e-12
"NEDD4",10.3811181398481,10.8430795373775,-0.4619613975294,1.05772264653743e-12,2.40069726664893e-12
"SND1",13.8156277357192,13.5524807338575,0.2631470018617,1.06417532616441e-12,2.41059754630171e-12
"CHMP1A",12.3606472483092,12.0048673582846,0.3557798900246,1.41235704849295e-12,3.19303466061248e-12
"MPC1",10.4126255065625,10.7313508587001,-0.3187253521376,1.42092647067945e-12,3.2061217626094e-12
"ADAM23",7.30193970886097,7.90440820018967,-0.6024684913287,1.55262971971243e-12,3.49644934927428e-12
"PANX1",10.3616288487233,10.0055742850812,0.356054563642099,1.72031623694315e-12,3.86651972942582e-12
"HMGCR",11.6429621096603,11.235047076666,0.4079150329943,1.74117581886511e-12,3.90578933687056e-12
"ACAT2",9.85049724518555,9.39313699486824,0.457360250317311,1.92493260987866e-12,4.30960640619436e-12
"NHLRC1",8.29380509087317,7.78195504902099,0.511850041852179,1.97574484896418e-12,4.41479420708469e-12
"RICTOR",11.1625204843185,11.5833627291328,-0.420842244814299,2.24571740644876e-12,5.00834075364684e-12
"B3GNT3",7.07779958176336,8.82975533994708,-1.75195575818372,2.38194825666975e-12,5.30190413115872e-12
"PGAM1",10.9977948423317,10.6917234656577,0.306071376674,2.62922863130774e-12,5.84104164142163e-12
"IREB2",11.7737677169598,12.1340800363987,-0.360312319438901,2.73064742847149e-12,6.05468554813005e-12
"TMEM161B-DT",9.13677862351575,9.6336774667887,-0.49689884327295,2.81902048169858e-12,6.23863841727151e-12
"NPC1",11.3460964762277,11.6794717879073,-0.3333753116796,3.25266664082193e-12,7.18452995568522e-12
"APP",15.8452486842302,16.3517434772257,-0.5064947929955,3.41126148217531e-12,7.52042923317043e-12
"ASS1",11.9557366984421,12.8022855097555,-0.846548811313399,3.45208022995608e-12,7.59589409377741e-12
"SP1",13.170263175328,13.3964988370317,-0.226235661703701,3.62737495942703e-12,7.96640633946547e-12
